GEOID,NAME,poverty_rate,log_median_income,unemployment_rate,single_parent_rate,rent_burden_rate,disadvantage_score
17031010100,Census Tract 101; Cook County; Illinois,0.1330241640224554,11.21377791440917,0.0622647964420116,0.2266187050359712,0.4893483709273183,0.043732523086020415
17031020702,Census Tract 207.02; Cook County; Illinois,0.1563812189846036,11.06516853267122,0.0698795180722891,0.1521511017838405,0.4151084517576664,-0.00679150278560844
17031020801,Census Tract 208.01; Cook County; Illinois,0.0819579894973743,11.224322969058706,0.0498412698412698,0.1527987897125567,0.4793650793650794,-0.5240599294080103
17031020802,Census Tract 208.02; Cook County; Illinois,0.2299261910087228,11.137868313033447,0.1089743589743589,0.1797824696097248,0.4624,0.6687758946286051
17031020901,Census Tract 209.01; Cook County; Illinois,0.1876598465473145,10.93828994344506,0.0590024330900243,0.3535483870967742,0.5914285714285714,1.1139570482053267
17031020902,Census Tract 209.02; Cook County; Illinois,0.2400666851903306,10.72650003882868,0.0569840166782487,0.1713325867861142,0.4620418848167539,0.7610418106514002
17031030101,Census Tract 301.01; Cook County; Illinois,0.1624466571834993,10.79812554671483,0.1727107887579329,0.1738317757009345,0.6483253588516746,1.4363755379219432
17031030102,Census Tract 301.02; Cook County; Illinois,0.2480689245395127,10.999195628056848,0.0572939620978404,0.0368421052631578,0.5274636510500808,0.2015981061274092
17031030103,Census Tract 301.03; Cook County; Illinois,0.2542603953646898,10.810636626493,0.1132530120481927,0.0192307692307692,0.542566709021601,0.7671192516691372
17031030104,Census Tract 301.04; Cook County; Illinois,0.253942359978249,10.641201706421198,0.1587602783048703,0.0,0.6013698630136987,1.281247439554994
17031030200,Census Tract 302; Cook County; Illinois,0.1494987901832008,11.594192038798576,0.049765502866076,0.0085929108485499,0.361244019138756,-1.2574645835375513
17031030300,Census Tract 303; Cook County; Illinois,0.1566305818673883,11.140890297346669,0.046195652173913,0.0543766578249336,0.3924843423799583,-0.5878109446689149
17031030400,Census Tract 304; Cook County; Illinois,0.1465390279823269,11.501955514481583,0.0500274876305662,0.1578947368421052,0.3154613466334164,-0.7786182159139232
17031030500,Census Tract 305; Cook County; Illinois,0.0603070175438596,11.752375342558748,0.0371778622729193,0.0952380952380952,0.23,-1.83990935123764
17031030601,Census Tract 306.01; Cook County; Illinois,0.1863169280692266,10.876479927279586,0.0757375605460149,0.1017214397496087,0.6105336105336105,0.5213763649967308
17031030603,Census Tract 306.03; Cook County; Illinois,0.261156186612576,10.81323693636686,0.0619174434087882,0.2491228070175438,0.388653683319221,0.9218435725172964
17031030604,Census Tract 306.04; Cook County; Illinois,0.2138951431328401,10.852980925238,0.0349784379492093,0.0983213429256594,0.5699760765550239,0.31615399112237824
17031030701,Census Tract 307.01; Cook County; Illinois,0.2721849366144668,10.713261545027793,0.1255186721991701,0.2215909090909091,0.5547945205479452,1.6863942081022276
17031030702,Census Tract 307.02; Cook County; Illinois,0.2074546346248161,11.01209967578257,0.1731927710843373,0.1025641025641025,0.5551782682512734,1.0391332722290463
17031030703,Census Tract 307.03; Cook County; Illinois,0.1983317886932344,11.22126214452421,0.1182108626198083,0.0679442508710801,0.4562883435582822,0.14329700340274104
17031030706,Census Tract 307.06; Cook County; Illinois,0.0890688259109311,10.862205390050178,0.0939597315436241,0.0473537604456824,0.6006264682850431,0.04283613985838735
